#   dely     C(y)    Ny
 0.0500  0.000358814     54313844
 0.1500  0.000177690     51661447
 0.2500  0.000118687     48515001
 0.3500  0.000120346     45296008
 0.4500  0.000084302     41955252
 0.5500  0.000102887     38568471
 0.6500  0.000093378     35107404
 0.7500  0.000092876     31624066
 0.8500  0.000082928     28119787
 0.9500  0.000052970     24631947
 1.0500  0.000028065     21153421
 1.1500  0.000025112     17709980
 1.2500  0.000029605     14328448
 1.3500 -0.000000833     11007128
 1.4500  0.000048601      7777002
 1.5500  0.000024783      4647495
 1.6500 -0.000032061      1805843
 1.7500 -0.000351357       188230
 1.8500         -nan            0
 1.9500         -nan            0
