#   delphi     C(delphi)    Nphi
 5.0000  0.000784261     26583441
15.0000  0.000252315     26576341
25.0000  0.000212750     26585335
35.0000  0.000173885     26572055
45.0000  0.000175835     26580891
55.0000  0.000074907     26571977
65.0000  0.000117467     26580549
75.0000  0.000088232     26576979
85.0000  0.000052480     26577636
95.0000  0.000027684     26583738
105.0000  0.000038824     26579695
115.0000  0.000052242     26582831
125.0000  0.000032202     26580094
135.0000  0.000024191     26574887
145.0000  0.000079046     26577430
155.0000 -0.000000159     26581853
165.0000  0.000058592     26569550
175.0000  0.000035287     26581201
