#   dely     C(y)    Ny
 0.0500  0.000391106     54310325
 0.1500  0.000200508     51659021
 0.2500  0.000116864     48534462
 0.3500  0.000104549     45288538
 0.4500  0.000085810     41965596
 0.5500  0.000091955     38557173
 0.6500  0.000090053     35106309
 0.7500  0.000057592     31621814
 0.8500  0.000098938     28128461
 0.9500  0.000055817     24627297
 1.0500  0.000088297     21148081
 1.1500  0.000053871     17714010
 1.2500  0.000025640     14329830
 1.3500  0.000044727     11010173
 1.4500  0.000044221      7777354
 1.5500  0.000051048      4652479
 1.6500 -0.000049961      1807768
 1.7500 -0.000312692       188116
 1.8500         -nan            0
 1.9500         -nan            0
